,idx,lat,long
71302,71302,49.98321,24.23448
71303,71303,50.4015,24.23412
71304,71304,49.69881,24.2346
71305,71305,49.69887,24.23468
71306,71306,50.02377,24.23479
71307,71307,50.02765,24.2348
71308,71308,50.02338,24.2348
71309,71309,50.02273,24.23497
71310,71310,49.40517,24.23492
71311,71311,49.40512,24.23502
71312,71312,49.86731,24.23523
71313,71313,49.9838,24.23509
71314,71314,49.86739,24.23514
71315,71315,49.99383,24.23513
71316,71316,49.98374,24.23523
71317,71317,50.0266,24.23533
71318,71318,50.22445,24.23536
71319,71319,50.02556,24.23546
71320,71320,49.7411,24.23547
71321,71321,49.6981,24.23558
71322,71322,50.4015,24.23511
71323,71323,49.69815,24.23566
71324,71324,49.70154,24.23593
71325,71325,50.22448,24.23589
71326,71326,49.55477,24.23617
71327,71327,49.69763,24.23617
71328,71328,49.69769,24.23624
71329,71329,49.86725,24.23633
71330,71330,49.86716,24.23651
71331,71331,50.38944,24.23654
71332,71332,50.39164,24.23659
71333,71333,49.7683,24.23658
71334,71334,50.39173,24.23667
71335,71335,50.22515,24.23677
71336,71336,49.70151,24.23692
71337,71337,50.4012,24.23701
71338,71338,49.9851,24.23695
71339,71339,49.98494,24.23696
71340,71340,50.40118,24.23718
71341,71341,50.38975,24.23987
71342,71342,49.7411,24.23723
71343,71343,49.69667,24.23726
71344,71344,49.83546,24.23736
71345,71345,49.6284,24.23734
71346,71346,49.83539,24.23743
71347,71347,49.69673,24.23736
71348,71348,49.99395,24.23737
71349,71349,49.80687,24.23745
71350,71350,49.76808,24.23748
71351,71351,49.40613,24.23807
71352,71352,49.40607,24.23812
71353,71353,49.99347,24.23832
71354,71354,49.9859,24.23833
71355,71355,49.86693,24.23865
71356,71356,49.86701,24.23852
71357,71357,50.38885,24.23865
71358,71358,50.01473,24.23866
71359,71359,50.22478,24.23877
71360,71360,49.91584,24.23886
71361,71361,50.38886,24.23904
71362,71362,49.86689,24.2392
71363,71363,49.86695,24.23921
71364,71364,50.22487,24.23952
71365,71365,49.98686,24.23972
71366,71366,49.70285,24.23997
71367,71367,49.40677,24.2401
71368,71368,49.40669,24.2401
71369,71369,49.80613,24.24029
71370,71370,49.74099,24.24035
71371,71371,49.98754,24.24044
71372,71372,49.55327,24.24061
71373,71373,50.22524,24.24073
71374,71374,50.39063,24.24097
71375,71375,49.80587,24.24093
71376,71376,49.988,24.24091
71377,71377,49.91587,24.2409
71378,71378,50.0099,24.24094
71379,71379,49.98796,24.24114
71380,71380,49.62858,24.24127
71381,71381,49.69078,24.24193
71382,71382,49.76663,24.24191
71383,71383,49.69088,24.24192
71384,71384,49.80567,24.24199
71385,71385,49.98848,24.24198
71386,71386,49.99203,24.24202
71387,71387,50.39293,24.24243
71388,71388,49.98787,24.24228
71389,71389,50.00706,24.24254
71390,71390,49.98913,24.24259
71391,71391,49.76652,24.24269
71392,71392,49.98908,24.24274
71393,71393,49.83747,24.2428
71394,71394,50.39363,24.2429
71395,71395,49.7407,24.24277
71396,71396,49.83741,24.24287
71397,71397,49.86651,24.24308
71398,71398,49.40709,24.24288
71399,71399,49.86658,24.24309
71400,71400,49.40705,24.24294
71401,71401,49.55338,24.24312
71402,71402,50.39354,24.24327
71403,71403,50.39321,24.24329
71404,71404,49.40712,24.24313
71405,71405,50.38995,24.24339
71406,71406,50.39306,24.24342
71407,71407,49.98971,24.24339
71408,71408,49.99176,24.24344
71409,71409,49.68881,24.24355
71410,71410,50.39258,24.24366
71411,71411,49.68884,24.24365
71412,71412,50.39294,24.24383
71413,71413,49.83783,24.24381
71414,71414,49.83776,24.24387
71415,71415,50.3953,24.24399
71416,71416,50.00335,24.24388
71417,71417,49.8379,24.24413
71418,71418,49.83784,24.24418
71419,71419,49.68788,24.24441
71420,71420,49.68791,24.24451
71421,71421,49.55412,24.24457
71422,71422,49.74351,24.24462
71423,71423,49.74136,24.24473
71424,71424,49.70416,24.24476
71425,71425,49.74019,24.24474
71426,71426,49.76663,24.24472
71427,71427,49.99132,24.24476
71428,71428,50.39225,24.24494
71429,71429,49.74217,24.24487
71430,71430,49.73047,24.2449
71431,71431,49.99124,24.24493
71432,71432,49.86619,24.24526
71433,71433,49.86625,24.24526
71434,71434,49.83799,24.24524
71435,71435,49.83792,24.24528
71436,71436,50.30052,24.24533
71437,71437,49.99186,24.24538
71438,71438,50.39488,24.24557
71439,71439,49.8047,24.24552
71440,71440,49.9918,24.24552
71441,71441,50.39114,24.24562
71442,71442,50.3949,24.24576
71443,71443,49.74348,24.24577
71444,71444,49.99958,24.24584
71445,71445,49.99474,24.24585
71446,71446,49.68625,24.24602
71447,71447,49.68628,24.2461
71448,71448,50.39193,24.24613
71449,71449,49.99911,24.24604
71450,71450,49.55616,24.24613
71451,71451,49.40744,24.24609
71452,71452,49.86599,24.24639
71453,71453,50.39479,24.24634
71454,71454,49.86606,24.2464
71455,71455,49.62843,24.24638
71456,71456,50.30009,24.24654
71457,71457,49.98742,24.24685
71458,71458,49.68559,24.24696
71459,71459,49.86591,24.24705
71460,71460,49.68568,24.24701
71461,71461,49.86599,24.24707
71462,71462,49.73448,24.24697
71463,71463,50.3889,24.24714
71464,71464,49.83818,24.24713
71465,71465,49.83811,24.24717
71466,71466,49.99008,24.24725
71467,71467,50.389,24.24734
71468,71468,49.80412,24.24739
71469,71469,49.74156,24.24745
71470,71470,49.76653,24.24749
71471,71471,49.73984,24.24765
71472,71472,49.55674,24.24773
71473,71473,49.73842,24.24795
71474,71474,49.73924,24.24808
71475,71475,49.73768,24.24819
71476,71476,50.29924,24.24831
71477,71477,49.55754,24.24832
71478,71478,49.98961,24.24852
71479,71479,50.29169,24.24869
71480,71480,50.39121,24.24879
71481,71481,49.91547,24.24875
71482,71482,49.98953,24.24905
71483,71483,49.80376,24.24909
71484,71484,49.68443,24.24923
71485,71485,49.68447,24.24931
71486,71486,49.56289,24.24928
71487,71487,49.86575,24.24944
71488,71488,49.86583,24.24946
71489,71489,49.76643,24.24936
71490,71490,49.99699,24.24941
71491,71491,49.62851,24.24948
71492,71492,50.29132,24.24958
71493,71493,49.98956,24.24983
71494,71494,50.29795,24.24995
71495,71495,49.73475,24.24993
71496,71496,49.73178,24.25004
71497,71497,49.73325,24.25005
71498,71498,49.73046,24.25005
71499,71499,49.76622,24.25027
71500,71500,49.99655,24.2504
71501,71501,49.83853,24.25052
71502,71502,49.83846,24.25058
71503,71503,49.99677,24.25057
71504,71504,49.98976,24.25068
71505,71505,49.98724,24.25069
71506,71506,50.29078,24.25101
71507,71507,49.55985,24.251
71508,71508,49.83861,24.25108
71509,71509,49.99702,24.25104
71510,71510,49.83854,24.25112
71511,71511,49.76584,24.25117
71512,71512,49.99011,24.25145
71513,71513,49.99624,24.25147
71514,71514,49.83873,24.25154
71515,71515,49.76556,24.25154
71516,71516,49.83866,24.2516
71517,71517,49.98803,24.25162
71518,71518,49.98726,24.25164
71519,71519,49.99066,24.25179
71520,71520,49.76528,24.25186
71521,71521,49.8029,24.2521
71522,71522,49.7648,24.25213
71523,71523,49.72771,24.25215
71524,71524,49.80293,24.25231
71525,71525,49.99555,24.25227
71526,71526,49.99546,24.25237
71527,71527,50.29049,24.25285
71528,71528,49.99513,24.25284
71529,71529,49.7625,24.25288
71530,71530,49.9887,24.25295
71531,71531,49.95373,24.25343
71532,71532,49.76087,24.25377
71533,71533,49.62908,24.25383
71534,71534,49.40819,24.25383
71535,71535,49.99443,24.25391
71536,71536,50.29442,24.25401
71537,71537,49.80251,24.25403
71538,71538,49.68182,24.25421
71539,71539,49.68187,24.25427
71540,71540,49.9534,24.25428
71541,71541,49.79061,24.25437
71542,71542,49.79035,24.25437
71543,71543,49.7897,24.25436
71544,71544,49.7597,24.2544
71545,71545,49.7906,24.25444
71546,71546,49.79035,24.25444
71547,71547,49.7897,24.25445
71548,71548,49.83937,24.25445
71549,71549,49.86549,24.25457
71550,71550,49.86541,24.25457
71551,71551,49.98726,24.25448
71552,71552,49.79071,24.25456
71553,71553,49.79066,24.25457
71554,71554,49.56333,24.25464
71555,71555,49.94747,24.2548
71556,71556,49.75935,24.25478
71557,71557,49.94803,24.25496
71558,71558,49.99369,24.25491
71559,71559,49.95296,24.25502
71560,71560,49.98735,24.255
71561,71561,49.91504,24.25506
71562,71562,49.94828,24.25514
71563,71563,49.9485,24.25517
71564,71564,49.79076,24.25514
71565,71565,49.79072,24.25515
71566,71566,49.759,24.25518
71567,71567,49.40849,24.25512
71568,71568,49.98927,24.25532
71569,71569,49.99317,24.2555
71570,71570,49.94888,24.25568
71571,71571,49.40872,24.25562
71572,71572,49.99736,24.25581
71573,71573,49.94917,24.25594
71574,71574,49.95168,24.25602
71575,71575,49.79087,24.25598
71576,71576,49.79082,24.256
71577,71577,49.40887,24.25594
71578,71578,49.99274,24.25616
71579,71579,49.94968,24.25636
71580,71580,49.80187,24.25634
71581,71581,49.80193,24.25638
71582,71582,49.98813,24.25636
71583,71583,49.94999,24.2565
71584,71584,49.40949,24.25642
71585,71585,49.9977,24.25668
71586,71586,49.99027,24.2567
71587,71587,49.91508,24.25676
71588,71588,49.91499,24.25676
71589,71589,49.9504,24.25705
71590,71590,49.84005,24.257
71591,71591,49.84,24.25709
71592,71592,49.79105,24.25711
71593,71593,49.79101,24.25713
71594,71594,49.73001,24.2573
71595,71595,49.95089,24.2575
71596,71596,49.98749,24.2575
71597,71597,49.95107,24.25759
71598,71598,49.41113,24.25746
71599,71599,49.95001,24.25767
71600,71600,49.73317,24.25771
71601,71601,49.41147,24.25772
71602,71602,49.9489,24.25791
71603,71603,49.99219,24.25793
71604,71604,49.95093,24.25807
71605,71605,49.79119,24.25799
71606,71606,49.79115,24.25803
71607,71607,49.98909,24.25805
71608,71608,49.91513,24.25817
71609,71609,49.91504,24.25827
71610,71610,49.95077,24.25836
71611,71611,49.56433,24.25828
71612,71612,49.4118,24.25819
71613,71613,49.94798,24.25844
71614,71614,49.79134,24.25844
71615,71615,49.95071,24.25858
71616,71616,49.79131,24.2585
71617,71617,49.6305,24.25854
71618,71618,49.99179,24.25852
71619,71619,49.99883,24.25851
71620,71620,49.94777,24.25863
71621,71621,49.73303,24.25861
71622,71622,49.67958,24.25899
71623,71623,49.94758,24.25906
71624,71624,49.99104,24.25908
71625,71625,49.84052,24.25911
71626,71626,49.41209,24.2591
71627,71627,49.8405,24.2593
71628,71628,49.75934,24.25947
71629,71629,49.79162,24.25971
71630,71630,49.79157,24.25974
71631,71631,49.91532,24.25983
71632,71632,49.91523,24.25994
71633,71633,49.99036,24.25996
71634,71634,49.95005,24.26012
71635,71635,49.63086,24.26014
71636,71636,49.86501,24.26031
71637,71637,49.86508,24.26038
71638,71638,49.94993,24.26067
71639,71639,49.86498,24.26071
71640,71640,49.99008,24.2607
71641,71641,49.86156,24.26079
71642,71642,49.84095,24.26073
71643,71643,49.84404,24.26075
71644,71644,49.86299,24.26082
71645,71645,49.85597,24.2608
71646,71646,49.86497,24.26083
71647,71647,49.85033,24.26079
71648,71648,49.86461,24.26084
71649,71649,49.85797,24.26082
71650,71650,49.85315,24.2608
71651,71651,49.84723,24.26078
71652,71652,49.86505,24.26085
71653,71653,49.86009,24.26083
71654,71654,49.84089,24.26078
71655,71655,49.80065,24.26077
71656,71656,49.86094,24.26086
71657,71657,49.84104,24.26081
71658,71658,49.86156,24.26091
71659,71659,49.84405,24.26085
71660,71660,49.86299,24.26093
71661,71661,49.80072,24.26091
71662,71662,49.85597,24.26091
71663,71663,49.85315,24.2609
71664,71664,49.85033,24.26089
71665,71665,49.84724,24.26089
71666,71666,49.86497,24.26095
71667,71667,49.85797,24.26093
71668,71668,49.86505,24.26096
71669,71669,49.8646,24.26095
71670,71670,49.8601,24.26095
71671,71671,49.84098,24.26086
71672,71672,49.70861,24.26097
71673,71673,50.00012,24.26085
71674,71674,49.86094,24.26097
71675,71675,49.86513,24.26101
71676,71676,49.86508,24.2611
71677,71677,49.56383,24.26106
71678,71678,49.79192,24.26115
71679,71679,49.79188,24.26117
71680,71680,50.00029,24.26121
71681,71681,49.63082,24.26149
71682,71682,50.0003,24.26147
71683,71683,49.8654,24.26171
71684,71684,49.41151,24.26162
71685,71685,49.94808,24.26184
71686,71686,49.86536,24.26181
71687,71687,49.91583,24.26181
71688,71688,49.91572,24.26192
71689,71689,49.80001,24.262
71690,71690,49.80004,24.2621
71691,71691,49.7922,24.26212
71692,71692,49.79214,24.26214
71693,71693,49.72947,24.26222
71694,71694,49.9502,24.26255
71695,71695,49.95055,24.26255
71696,71696,49.93941,24.26253
71697,71697,49.94988,24.26261
71698,71698,49.93913,24.26259
71699,71699,49.67773,24.26268
71700,71700,49.94023,24.26267
71701,71701,49.86569,24.26269
71702,71702,49.75945,24.26261
71703,71703,49.67779,24.26278
71704,71704,49.73003,24.26263
71705,71705,49.79228,24.26274
71706,71706,49.79223,24.26274
71707,71707,49.94936,24.26292
71708,71708,49.86586,24.26288
71709,71709,49.93835,24.26291
71710,71710,49.94899,24.26299
71711,71711,49.9381,24.26297
71712,71712,49.67747,24.26304
71713,71713,49.9162,24.263
71714,71714,49.67754,24.26309
71715,71715,49.86584,24.26305
71716,71716,49.73275,24.26298
71717,71717,49.86598,24.26311
71718,71718,49.84156,24.26311
71719,71719,49.86595,24.26323
71720,71720,49.75957,24.26318
71721,71721,49.94201,24.26329
71722,71722,49.94687,24.26334
71723,71723,49.63063,24.26325
71724,71724,49.86618,24.26331
71725,71725,49.86627,24.26338
71726,71726,49.94782,24.26346
71727,71727,49.86615,24.26342
71728,71728,49.81054,24.26341
71729,71729,49.86636,24.26339
71730,71730,49.67682,24.26353
71731,71731,49.86615,24.26343
71732,71732,50.00143,24.26341
71733,71733,49.94299,24.26353
71734,71734,49.67683,24.26364
71735,71735,49.94712,24.2637
71736,71736,50.00135,24.26357
71737,71737,49.86685,24.2636
71738,71738,49.56376,24.26363
71739,71739,49.94677,24.26378
71740,71740,49.86711,24.2637
71741,71741,49.86662,24.26366
71742,71742,49.9463,24.26387
71743,71743,49.86684,24.26375
71744,71744,49.67533,24.26395
71745,71745,49.75986,24.26382
71746,71746,49.93583,24.26397
71747,71747,49.67533,24.2641
71748,71748,49.86922,24.26395
71749,71749,49.86951,24.26406
71750,71750,49.86921,24.26409
71751,71751,49.67414,24.26427
71752,71752,49.86947,24.26415
71753,71753,49.72988,24.26417
71754,71754,49.93528,24.26431
71755,71755,49.86963,24.26421
71756,71756,49.67416,24.26438
71757,71757,49.7926,24.26437
71758,71758,49.86958,24.26428
71759,71759,49.79255,24.26442
71760,71760,49.81119,24.26443
71761,71761,49.93507,24.26449
71762,71762,49.76005,24.26439
71763,71763,49.93483,24.26459
71764,71764,49.67312,24.26466
71765,71765,49.842,24.26451
71766,71766,49.67317,24.26477
71767,71767,49.84197,24.26471
71768,71768,49.86991,24.26492
71769,71769,49.86985,24.26498
71770,71770,49.93265,24.26512
71771,71771,49.63084,24.26524
71772,71772,49.79285,24.26538
71773,71773,49.79281,24.26545
71774,71774,49.67158,24.26557
71775,71775,49.67161,24.26569
71776,71776,49.81153,24.26571
71777,71777,49.8423,24.26567
71778,71778,49.84225,24.26572
71779,71779,49.76014,24.26576
71780,71780,49.92926,24.26602
71781,71781,49.79308,24.26605
71782,71782,49.79305,24.2661
71783,71783,49.92797,24.26609
71784,71784,49.92611,24.26622
71785,71785,49.76024,24.26618
71786,71786,49.67061,24.26641
71787,71787,49.92544,24.26633
71788,71788,49.63089,24.26637
71789,71789,49.41158,24.26634
71790,71790,49.7605,24.26647
71791,71791,50.00311,24.26655
71792,71792,49.66998,24.26674
71793,71793,49.76089,24.26667
71794,71794,49.67001,24.26686
71795,71795,49.98979,24.26678
71796,71796,49.92173,24.26685
71797,71797,49.92031,24.26681
71798,71798,49.84268,24.2668
71799,71799,49.92413,24.26694
71800,71800,49.7934,24.26691
71801,71801,49.79336,24.26694
71802,71802,49.76185,24.26688
71803,71803,49.9228,24.26703
71804,71804,49.84264,24.26692
71805,71805,49.92352,24.26708
71806,71806,49.66948,24.2672
71807,71807,49.76324,24.26707
71808,71808,49.66951,24.2673
71809,71809,49.91852,24.26733
71810,71810,49.76395,24.26732
71811,71811,49.79665,24.26747
71812,71812,49.79355,24.26749
71813,71813,49.70879,24.26756
71814,71814,49.79351,24.2675
71815,71815,49.91768,24.26754
71816,71816,49.87068,24.26742
71817,71817,49.79672,24.26751
71818,71818,49.91772,24.2676
71819,71819,49.91756,24.26761
71820,71820,49.87061,24.26749
71821,71821,49.66915,24.26768
71822,71822,49.79664,24.2676
71823,71823,49.66925,24.26772
71824,71824,49.9178,24.26768
71825,71825,49.76452,24.26765
71826,71826,49.91762,24.26777
71827,71827,49.63081,24.26775
71828,71828,50.00382,24.26782
71829,71829,49.76732,24.2679
71830,71830,50.00387,24.26791
71831,71831,49.79355,24.26804
71832,71832,49.7935,24.26805
71833,71833,50.00377,24.26798
71834,71834,50.00383,24.26809
71835,71835,49.76906,24.26814
71836,71836,49.66873,24.26845
71837,71837,49.84317,24.26829
71838,71838,49.66882,24.26848
71839,71839,49.84313,24.26838
71840,71840,50.00415,24.26841
71841,71841,49.72893,24.26856
71842,71842,49.77031,24.26858
71843,71843,49.91813,24.26874
71844,71844,49.91802,24.26882
71845,71845,49.66859,24.26899
71846,71846,49.84338,24.26891
71847,71847,49.79621,24.26899
71848,71848,49.79487,24.269
71849,71849,49.79355,24.26901
71850,71850,49.7935,24.26902
71851,71851,49.84333,24.26897
71852,71852,49.63052,24.26923
71853,71853,49.77193,24.26921
71854,71854,49.79366,24.26935
71855,71855,49.79386,24.26938
71856,71856,49.79364,24.26945
71857,71857,49.79386,24.26947
71858,71858,49.84358,24.26942
71859,71859,49.84352,24.26949
71860,71860,49.91475,24.2697
71861,71861,49.77264,24.2696
71862,71862,49.66815,24.26991
71863,71863,49.91441,24.26996
71864,71864,49.91443,24.27011
71865,71865,49.91429,24.27013
71866,71866,49.76007,24.27017
71867,71867,49.91434,24.27026
71868,71868,49.79598,24.27025
71869,71869,49.91417,24.27033
71870,71870,49.91423,24.27048
71871,71871,49.84414,24.27092
71872,71872,49.69562,24.27111
71873,71873,49.8441,24.27101
71874,71874,49.84426,24.27128
71875,71875,49.84421,24.27133
71876,71876,49.69565,24.27161
71877,71877,49.87196,24.27185
71878,71878,49.87188,24.27191
71879,71879,49.98944,24.27205
71880,71880,49.91932,24.27244
71881,71881,49.75889,24.27247
71882,71882,49.91926,24.27261
71883,71883,50.00634,24.27289
71884,71884,49.77725,24.27301
71885,71885,49.84477,24.27345
71886,71886,49.84471,24.27348
71887,71887,49.91341,24.27357
71888,71888,49.69712,24.27371
71889,71889,49.66665,24.27384
71890,71890,49.77829,24.2738
71891,71891,49.63063,24.27377
71892,71892,49.66671,24.27391
71893,71893,49.6308,24.27391
71894,71894,49.41159,24.27386
71895,71895,49.9134,24.27408
71896,71896,49.91323,24.27433
71897,71897,49.79554,24.27439
71898,71898,49.91337,24.27443
71899,71899,49.91985,24.27448
71900,71900,49.91974,24.27447
71901,71901,49.7955,24.27453
71902,71902,49.79556,24.27454
71903,71903,49.5612,24.27446
71904,71904,49.91311,24.27461
71905,71905,49.84505,24.27465
71906,71906,49.91315,24.27474
71907,71907,49.66611,24.27484
71908,71908,49.66614,24.275
71909,71909,49.84505,24.27497
71910,71910,49.66587,24.27512
71911,71911,49.63071,24.27498
71912,71912,49.91171,24.27507
71913,71913,49.66585,24.2753
71914,71914,49.66558,24.27536
71915,71915,49.87288,24.2753
71916,71916,49.66563,24.27545
71917,71917,49.87281,24.27535
71918,71918,49.66517,24.27566
71919,71919,49.90992,24.27565
71920,71920,49.69789,24.27575
71921,71921,49.90993,24.27582
71922,71922,50.00807,24.27573
71923,71923,49.66418,24.27596
71924,71924,49.90969,24.27594
71925,71925,49.66421,24.27607
71926,71926,49.78058,24.27597
71927,71927,49.9894,24.27603
71928,71928,49.90976,24.27607
71929,71929,49.63049,24.27623
71930,71930,49.75772,24.27632
71931,71931,49.90958,24.2764
71932,71932,49.90967,24.27644
71933,71933,49.66213,24.27659
71934,71934,49.66214,24.2767
71935,71935,49.56244,24.27668
71936,71936,49.84553,24.27676
71937,71937,49.66135,24.27697
71938,71938,49.84547,24.27682
71939,71939,49.6612,24.27706
71940,71940,49.66136,24.27709
71941,71941,49.66126,24.27714
71942,71942,49.78178,24.27716
71943,71943,49.69934,24.27731
71944,71944,49.66065,24.27748
71945,71945,49.56761,24.27745
71946,71946,49.66065,24.27765
71947,71947,49.92049,24.27769
71948,71948,49.92039,24.27775
71949,71949,49.90935,24.27818
71950,71950,49.90945,24.27822
71951,71951,49.8459,24.27855
71952,71952,49.84599,24.27861
71953,71953,50.00944,24.27863
71954,71954,49.84602,24.27887
71955,71955,49.84597,24.2789
71956,71956,49.56407,24.279
71957,71957,49.84604,24.27904
71958,71958,50.00987,24.27901
71959,71959,49.62945,24.27927
71960,71960,49.846,24.27932
71961,71961,49.84607,24.27934
71962,71962,49.58148,24.27935
71963,71963,49.58287,24.27941
71964,71964,49.98895,24.27949
71965,71965,49.58031,24.27952
71966,71966,49.57976,24.27978
71967,71967,49.58371,24.27993
71968,71968,49.90894,24.28005
71969,71969,49.90904,24.28006
71970,71970,49.65869,24.28026
71971,71971,49.65878,24.28033
71972,71972,49.90898,24.28048
71973,71973,49.90889,24.28053
71974,71974,49.75631,24.28083
71975,71975,49.90894,24.28081
71976,71976,49.98736,24.28091
71977,71977,49.57866,24.28089
71978,71978,49.8461,24.28103
71979,71979,49.92084,24.28111
71980,71980,49.84604,24.2811
71981,71981,49.92072,24.2812
71982,71982,49.84611,24.28117
71983,71983,49.99507,24.28135
71984,71984,49.87456,24.2814
71985,71985,49.75626,24.28147
71986,71986,49.8745,24.28145
71987,71987,49.99585,24.28146
71988,71988,49.90914,24.28149
71989,71989,49.58575,24.28143
71990,71990,49.99336,24.28156
71991,71991,50.0016,24.28153
71992,71992,49.57823,24.28166
71993,71993,50.00234,24.2817
71994,71994,49.62876,24.28176
71995,71995,50.01131,24.28171
71996,71996,50.01117,24.28173
71997,71997,49.70208,24.28195
71998,71998,49.98739,24.28216
71999,71999,49.90926,24.2822
72000,72000,50.00957,24.28215
72001,72001,50.01138,24.28226
72002,72002,49.57803,24.28231
72003,72003,49.99295,24.28246
72004,72004,49.98879,24.28256
72005,72005,49.99853,24.28262
72006,72006,49.99952,24.28266
72007,72007,49.78766,24.28283
72008,72008,49.65681,24.28296
72009,72009,49.90923,24.28289
72010,72010,50.00563,24.28283
72011,72011,50.00639,24.28286
72012,72012,49.65686,24.28308
72013,72013,49.78806,24.28309
72014,72014,49.62376,24.28298
72015,72015,49.62471,24.28311
72016,72016,49.6252,24.28318
72017,72017,49.58848,24.28332
72018,72018,49.62257,24.28329
72019,72019,50.01218,24.28335
72020,72020,49.62072,24.2834
72021,72021,49.62591,24.28347
72022,72022,49.61924,24.28347
72023,72023,49.65619,24.28373
72024,72024,49.57761,24.28359
72025,72025,49.61637,24.28362
72026,72026,49.81403,24.28364
72027,72027,49.61525,24.28373
72028,72028,49.61314,24.28385
72029,72029,49.62669,24.28389
72030,72030,49.98732,24.28397
72031,72031,49.64216,24.2842
72032,72032,50.0123,24.28398
72033,72033,49.65575,24.28424
72034,72034,49.57731,24.28409
72035,72035,49.79246,24.28412
72036,72036,49.65577,24.28436
72037,72037,49.70928,24.28437
72038,72038,49.75666,24.28436
72039,72039,49.6551,24.28463
72040,72040,49.61059,24.28445
72041,72041,49.79457,24.28455
72042,72042,49.65512,24.28477
72043,72043,49.79464,24.28457
72044,72044,49.59113,24.28478
72045,72045,49.40978,24.28483
72046,72046,49.62839,24.28493
72047,72047,49.40972,24.28494
72048,72048,49.40976,24.28498
72049,72049,49.60777,24.28522
72050,72050,49.60084,24.28528
72051,72051,49.60139,24.28532
72052,72052,49.59661,24.28538
72053,72053,49.70996,24.28541
72054,72054,49.593,24.28542
72055,72055,49.64274,24.28551
72056,72056,49.84619,24.28525
72057,72057,49.992,24.28538
72058,72058,49.75673,24.28555
72059,72059,49.65218,24.28588
72060,72060,49.575,24.28578
72061,72061,49.64336,24.2859
72062,72062,49.60429,24.2859
72063,72063,49.60466,24.28593
72064,72064,49.65221,24.28599
72065,72065,49.98257,24.28598
72066,72066,49.64382,24.28617
72067,72067,49.75671,24.28605
72068,72068,49.98705,24.28607
72069,72069,49.87595,24.28624
72070,72070,49.87587,24.2863
72071,72071,49.65135,24.28665
72072,72072,49.90859,24.28655
72073,72073,49.65139,24.28675
72074,72074,49.75625,24.28692
72075,72075,50.01401,24.28681
72076,72076,50.01382,24.28681
72077,72077,49.64088,24.28724
72078,72078,49.57315,24.28722
72079,72079,49.98481,24.28722
72080,72080,49.90853,24.28725
72081,72081,49.84614,24.28719
72082,72082,49.98628,24.28736
72083,72083,49.75561,24.28757
72084,72084,49.64126,24.28767
72085,72085,49.65011,24.28788
72086,72086,49.63168,24.28783
72087,72087,49.64026,24.28774
72088,72088,49.65015,24.28799
72089,72089,49.99144,24.2879
72090,72090,49.90829,24.28791
72091,72091,49.64188,24.28815
72092,72092,49.98607,24.28804
72093,72093,49.84606,24.28789
72094,72094,49.71126,24.28793
72095,72095,49.75472,24.28826
72096,72096,49.92086,24.28848
72097,72097,49.64247,24.28866
72098,72098,49.84594,24.2885
72099,72099,49.99091,24.28868
72100,72100,49.64285,24.28901
72101,72101,49.71199,24.28882
72102,72102,49.84588,24.28889
72103,72103,49.75433,24.28894
72104,72104,49.57224,24.28893
72105,72105,49.71271,24.28892
72106,72106,49.63288,24.28913
72107,72107,49.64312,24.28921
72108,72108,49.81471,24.28896
72109,72109,49.99011,24.28918
72110,72110,49.6403,24.28934
72111,72111,49.87678,24.28921
72112,72112,49.87671,24.28926
72113,72113,49.71342,24.28921
72114,72114,49.63339,24.28953
72115,72115,49.84545,24.28945
72116,72116,49.98846,24.28958
72117,72117,49.71355,24.28954
72118,72118,49.98894,24.28967
72119,72119,49.64838,24.28984
72120,72120,49.63432,24.28982
72121,72121,49.84504,24.28971
72122,72122,49.64808,24.28998
72123,72123,49.63579,24.28997
72124,72124,49.57166,24.28993
72125,72125,49.63625,24.29019
72126,72126,49.87702,24.2901
72127,72127,49.87696,24.29016
72128,72128,49.81473,24.29012
72129,72129,49.8441,24.2903
72130,72130,49.75368,24.29037
72131,72131,49.63996,24.2906
72132,72132,49.87721,24.29054
72133,72133,49.57126,24.2905
72134,72134,49.87717,24.29068
72135,72135,49.84392,24.29064
72136,72136,49.6407,24.29069
72137,72137,49.75313,24.29078
72138,72138,49.64705,24.29101
72139,72139,49.64709,24.29115
72140,72140,49.90767,24.29108
72141,72141,49.64632,24.29134
72142,72142,49.64122,24.2911
72143,72143,49.57057,24.29113
72144,72144,49.64635,24.29145
72145,72145,49.64568,24.29148
72146,72146,49.64444,24.29156
72147,72147,49.64571,24.29158
72148,72148,49.64381,24.29161
72149,72149,49.57027,24.29142
72150,72150,49.75274,24.29148
72151,72151,49.64444,24.29169
72152,72152,49.64339,24.29145
72153,72153,49.87775,24.29154
72154,72154,49.64381,24.29174
72155,72155,50.01632,24.29154
72156,72156,49.8777,24.29164
72157,72157,49.71399,24.29161
72158,72158,49.64281,24.29172
72159,72159,49.64237,24.29215
72160,72160,49.9883,24.29239
72161,72161,49.63851,24.29255
72162,72162,49.63945,24.29258
72163,72163,49.64072,24.29242
72164,72164,50.01703,24.2925
72165,72165,49.87841,24.29256
72166,72166,49.64029,24.29276
72167,72167,49.56981,24.29258
72168,72168,49.87837,24.29264
72169,72169,49.82347,24.2927
72170,72170,49.8371,24.29265
72171,72171,49.75235,24.293
72172,72172,49.71384,24.29299
72173,72173,49.64029,24.29345
72174,72174,49.90741,24.29344
72175,72175,49.56914,24.29342
72176,72176,49.6391,24.29364
